CountryOrTerritory,ReportingYear,UpdateTime,StationLocalId,SamplingPointLocalId,SamplingPoint_Latitude,SamplingPoint_Longitude,Pollutant,AggregationType,Namespace,Unit,BeginPosition,EndPosition,Validity,Verification,DataCoverage,DataCapture,TimeCoverage,AQValue
Bulgaria,2014,2019-02-08T09:55:44.06Z,STA-BG0050A,SPO-BG0050A_00007_500,42.680557999999991,23.296786000000001,Ozone (air),3 subsequent calendar years mean,BG.BG-ExEA.AQ,count,2014-01-01,2017-01-01,Not valid,Verified,32.9379562,99.17582418,33.21167883,0.5
Bulgaria,2014,2019-02-08T09:55:48.543333Z,STA-BG0057A,SPO-BG0057A_00007_100,43.126474999999985,25.691210999999999,Ozone (air),Summer mean,BG.BG-ExEA.AQ,ug.m-3,2014-04-01,2014-10-01,Valid,Verified,87.52276867,100,87.52276867,59.93152965
Bulgaria,2015,2019-02-08T09:26:16.613333Z,STA-BG0073A,SPO-BG0073A_00021_100,42.669796999999996,23.268402999999999,Toluene (air),1 year day min,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Not valid,Not verified,0,0,25.75342466,0
Bulgaria,2015,2019-02-08T09:26:16.613333Z,STA-BG0018A,SPO-BG0018A_05018_100,41.636077999999998,25.379683000000004,Arsenic in PM10 (aerosol),1 year day min,BG.BG-ExEA.AQ,ng.m-3,2015-01-01,2016-01-01,Not valid,Verified,66.02739726,66.20879121,99.7260274,0
Bulgaria,2015,2019-02-08T09:26:16.613333Z,STA-BG0073A,SPO-BG0073A_06013_100,42.669796999999996,23.268402999999999,"1,3,5-Trimethylbenzene (air)",1 year day min,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Not valid,Verified,14.24657534,14.28571429,99.7260274,0
Bulgaria,2015,2019-02-08T09:26:16.613333Z,STA-BG0046A,SPO-BG0046A_05012_100,42.578274999999984,23.113975,Lead in PM10 (aerosol),1 year day min,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Valid,Verified,92.05479452,92.30769231,99.7260274,0
Bulgaria,2015,2019-02-08T09:26:16.613333Z,STA-BG0070A,SPO-BG0070A_05012_100,42.637191999999992,23.243864000000002,Lead in PM10 (aerosol),1 year day min,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Not valid,Verified,56.98630137,57.14285714,99.7260274,0
Bulgaria,2015,2019-02-08T09:26:16.613333Z,STA-BG0056A,SPO-BG0056A_00020_100,42.456622000000003,27.420967000000005,Benzene (air),1 year day min,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Valid,Verified,93.69863014,95.26462396,98.35616438,0.27416666
Bulgaria,2015,2019-02-08T09:26:16.613333Z,STA-BG0073A,SPO-BG0073A_00020_100,42.669796999999996,23.268402999999999,Benzene (air),1 year day min,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Not valid,Verified,71.50684932,96.3099631,74.24657534,0
Bulgaria,2015,2019-11-06T14:35:37.686666Z,STA-BG0051A,SPO-BG0051A_00020_100,42.14288899999999,24.765239000000001,Benzene (air),1 year day min,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Valid,Verified,98.90410959,98.90410959,100,0.08
Bulgaria,2015,2019-02-08T09:26:16.613333Z,STA-BG0053R,SPO-BG0053R_05014_100,41.694341999999999,24.738078000000002,Cadmium in PM10 (aerosol),1 year day min,BG.BG-ExEA.AQ,ng.m-3,2015-01-01,2016-01-01,Not valid,Verified,74.52054795,74.72527473,99.7260274,0
Bulgaria,2015,2019-02-08T09:26:16.613333Z,STA-BG0046A,SPO-BG0046A_06001_100,42.578274999999984,23.113975,Particulate matter < 2.5 µm (aerosol),1 year day min,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Not valid,Verified,48.76712329,100,48.76712329,5.29999999
Bulgaria,2015,2019-02-08T09:26:16.613333Z,STA-BG0052A,SPO-BG0052A_00020_100,42.666507999999993,23.400164,Benzene (air),1 year day min,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Valid,Verified,93.15068493,97.42120344,95.61643836,0.12291666
Bulgaria,2015,2019-02-08T09:26:16.613333Z,STA-BG0019A,SPO-BG0019A_00020_100,43.411799999999999,24.615006000000005,Benzene (air),1 year day min,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Valid,Verified,92.05479452,96.27507163,95.61643836,0
Bulgaria,2015,2019-02-08T09:26:16.613333Z,STA-BG0024A,SPO-BG0024A_05029_100,42.727488999999998,23.556006,Benzo(a)pyrene in PM10 (aerosol),1 year day min,BG.BG-ExEA.AQ,ng.m-3,2015-01-01,2016-01-01,Not valid,Verified,38.35616438,38.46153846,99.7260274,0
Bulgaria,2015,2019-02-08T09:26:16.613333Z,STA-BG0018A,SPO-BG0018A_05029_100,41.636077999999998,25.379683000000004,Benzo(a)pyrene in PM10 (aerosol),1 year day min,BG.BG-ExEA.AQ,ng.m-3,2015-01-01,2016-01-01,Not valid,Verified,31.78082192,31.86813187,99.7260274,0
Bulgaria,2015,2019-02-08T09:26:16.613333Z,STA-BG0046A,SPO-BG0046A_05029_100,42.578274999999984,23.113975,Benzo(a)pyrene in PM10 (aerosol),1 year day min,BG.BG-ExEA.AQ,ng.m-3,2015-01-01,2016-01-01,Not valid,Verified,33.15068493,33.24175824,99.7260274,0
Bulgaria,2015,2019-02-08T09:26:16.613333Z,STA-BG0060A,SPO-BG0060A_05029_100,43.409705999999993,23.223932999999999,Benzo(a)pyrene in PM10 (aerosol),1 year day min,BG.BG-ExEA.AQ,ng.m-3,2015-01-01,2016-01-01,Not valid,Verified,32.87671233,32.96703297,99.7260274,0
Bulgaria,2015,2019-02-08T09:26:16.613333Z,STA-BG0070A,SPO-BG0070A_06011_100,42.637191999999992,23.243864000000002,"1,2,4-Trimethylbenzene (air)",1 year day min,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Not valid,Verified,12.87671233,12.91208791,99.7260274,0
Bulgaria,2015,2019-02-08T09:26:16.613333Z,STA-BG0075A,SPO-BG0075A_00005_100,43.224389000000002,27.915732999999999,Particulate matter < 10 µm (aerosol),1 year day min,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Valid,Verified,96.98630137,97.25274725,99.7260274,0.89
Bulgaria,2015,2019-02-08T09:26:16.613333Z,STA-BG0043A,SPO-BG0043A_00005_500,43.20797799999999,23.557414000000001,Particulate matter < 10 µm (aerosol),1 year day min,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Valid,Verified,99.7260274,100,99.7260274,4.24
Bulgaria,2015,2019-02-08T09:26:16.613333Z,STA-BG0074A,SPO-BG0074A_00005_100,43.202935999999994,27.904427999999999,Particulate matter < 10 µm (aerosol),1 year day min,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Not valid,Verified,73.15068493,73.35164835,99.7260274,18.34
Bulgaria,2015,2019-02-08T09:26:16.613333Z,STA-BG0045A,SPO-BG0045A_00005_100,43.851366999999996,25.964086000000002,Particulate matter < 10 µm (aerosol),1 year day min,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Valid,Verified,98.35616438,98.62637363,99.7260274,13.44
Bulgaria,2015,2019-02-08T09:26:16.613333Z,STA-BG0065A,SPO-BG0065A_00005_100,41.568353000000002,24.735113999999999,Particulate matter < 10 µm (aerosol),1 year day min,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Not valid,Verified,61.36986301,61.53846154,99.7260274,3.55
Bulgaria,2015,2019-02-08T09:26:16.613333Z,STA-BG0020A,SPO-BG0020A_00005_100,43.07419999999999,25.604883000000001,Particulate matter < 10 µm (aerosol),1 year day min,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Valid,Verified,79.17808219,79.3956044,99.7260274,1.7
Bulgaria,2015,2019-02-08T09:26:16.613333Z,STA-BG0058A,SPO-BG0058A_00005_100,42.001932999999994,23.097822000000001,Particulate matter < 10 µm (aerosol),1 year day min,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Valid,Verified,97.53424658,97.8021978,99.7260274,10.29
Bulgaria,2015,2019-02-08T09:26:16.613333Z,STA-BG0060A,SPO-BG0060A_00005_100,43.409705999999993,23.223932999999999,Particulate matter < 10 µm (aerosol),1 year day min,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Valid,Verified,96.98630137,97.25274725,99.7260274,11.7
Bulgaria,2014,2019-02-08T10:11:24.276666Z,STA-BG0045A,SPO-BG0045A_00007_500,43.851366999999996,25.964086000000002,Ozone (air),Number of valid hourly value for AOTc calculations,BG.BG-ExEA.AQ,count,2014-05-01,2014-07-31,Valid,Verified,99.36594203,100,99.36594203,1097
Bulgaria,2014,2019-02-08T10:11:24.276666Z,STA-BG0057A,SPO-BG0057A_00007_100,43.126474999999985,25.691210999999999,Ozone (air),Number of valid hourly value for AOTc calculations,BG.BG-ExEA.AQ,count,2014-05-01,2014-07-31,Not valid,Verified,75.45289855,100,75.45289855,833
Bulgaria,2014,2019-02-08T10:11:24.276666Z,STA-BG0040A,SPO-BG0040A_00007_100,42.732291999999987,23.310972,Ozone (air),Number of valid hourly value for AOTc calculations,BG.BG-ExEA.AQ,count,2014-05-01,2014-07-31,Valid,Verified,97.01086957,100,97.01086957,1071
Bulgaria,2014,2019-02-08T10:11:24.276666Z,STA-BG0070A,SPO-BG0070A_00007_100,42.637191999999992,23.243864000000002,Ozone (air),Number of valid hourly value for AOTc calculations,BG.BG-ExEA.AQ,count,2014-05-01,2014-07-31,Valid,Verified,92.39130435,100,92.39130435,1020
Bulgaria,2014,2019-02-08T10:11:24.276666Z,STA-BG0038A,SPO-BG0038A_00007_100,43.268205999999992,26.938438999999999,Ozone (air),Number of valid hourly value for AOTc calculations,BG.BG-ExEA.AQ,count,2014-05-01,2014-07-31,Not valid,Verified,81.70289855,100,81.70289855,902
Bulgaria,2014,2019-02-08T10:11:24.276666Z,STA-BG0051A,SPO-BG0051A_00007_500,42.14288899999999,24.765239000000001,Ozone (air),Number of valid hourly value for AOTc calculations,BG.BG-ExEA.AQ,count,2014-05-01,2014-07-31,Valid,Verified,96.73913043,100,96.73913043,1068
Bulgaria,2014,2019-02-08T10:11:24.276666Z,STA-BG0013A,SPO-BG0013A_00007_500,43.223043999999994,27.587239,Ozone (air),Number of valid hourly value for AOTc calculations,BG.BG-ExEA.AQ,count,2014-05-01,2014-07-31,Valid,Verified,98.64130435,100,98.64130435,1089
Bulgaria,2014,2019-02-08T10:08:46.073333Z,STA-BG0053R,SPO-BG0053R_00007_100,41.694341999999999,24.738078000000002,Ozone (air),AOT40c UNCORRECTED for data capture,BG.BG-ExEA.AQ,ug.m-3,2014-05-01,2014-07-31,Valid,Verified,97.64492754,100,97.64492754,8440.52
Bulgaria,2014,2019-02-08T10:08:46.073333Z,STA-BG0041A,SPO-BG0041A_00007_500,42.05638299999999,25.593450000000001,Ozone (air),AOT40c UNCORRECTED for data capture,BG.BG-ExEA.AQ,ug.m-3,2014-05-01,2014-07-31,Valid,Verified,99.36594203,100,99.36594203,566.44
Bulgaria,2014,2019-02-08T10:08:46.073333Z,STA-BG0044A,SPO-BG0044A_00007_500,42.518891999999994,27.375143999999999,Ozone (air),AOT40c UNCORRECTED for data capture,BG.BG-ExEA.AQ,ug.m-3,2014-05-01,2014-07-31,Valid,Verified,99.0942029,100,99.0942029,7.03
Bulgaria,2014,2019-02-08T10:08:46.073333Z,STA-BG0052A,SPO-BG0052A_00007_500,42.666507999999993,23.400164,Ozone (air),AOT40c UNCORRECTED for data capture,BG.BG-ExEA.AQ,ug.m-3,2014-05-01,2014-07-31,Valid,Verified,99.36594203,100,99.36594203,1731.78
Bulgaria,2014,2019-02-08T10:23:06.566666Z,STA-BG0045A,SPO-BG0045A_00007_500,43.851366999999996,25.964086000000002,Ozone (air),AOT40 vegetation protection,BG.BG-ExEA.AQ,ug.m-3,2014-05-01,2014-07-31,Valid,Verified,99.36594203,100,99.36594203,907.292762
Bulgaria,2014,2019-03-25T23:23:33.376666Z,STA-BG0038A,SPO-BG0038A_00007_100,43.268205999999992,26.938438999999999,Ozone (air),AOT40 vegetation protection averaged over 5 years,BG.BG-ExEA.AQ,ug.m-3,2014-05-01,2018-07-31,Not valid,Verified,19.87318841,100,19.87318841,44575.132165
Bulgaria,2014,2019-04-02T17:15:58.226666Z,STA-BG0044A,SPO-BG0044A_00007_500,42.518891999999994,27.375143999999999,Ozone (air),AOT40 vegetation protection averaged over 5 years,BG.BG-ExEA.AQ,ug.m-3,2014-05-01,2018-07-31,Not valid,Verified,19.69202899,100,19.69202899,53928.064016
Bulgaria,2014,2019-03-25T23:23:33.376666Z,STA-BG0073A,SPO-BG0073A_00007_100,42.669796999999996,23.268402999999999,Ozone (air),AOT40 vegetation protection averaged over 5 years,BG.BG-ExEA.AQ,ug.m-3,2014-05-01,2018-07-31,Not valid,Verified,19.92753623,100,19.92753623,37073.624716
Bulgaria,2014,2019-04-02T17:15:58.226666Z,STA-BG0040A,SPO-BG0040A_00007_100,42.732291999999987,23.310972,Ozone (air),AOT40 vegetation protection averaged over 5 years,BG.BG-ExEA.AQ,ug.m-3,2014-05-01,2018-07-31,Not valid,Verified,19.60144928,100,19.60144928,17217.400365
Bulgaria,2014,2019-04-02T17:15:58.226666Z,STA-BG0041A,SPO-BG0041A_00007_500,42.05638299999999,25.593450000000001,Ozone (air),AOT40 vegetation protection averaged over 5 years,BG.BG-ExEA.AQ,ug.m-3,2014-05-01,2018-07-31,Not valid,Verified,19.52898551,100,19.52898551,78994.68199
Bulgaria,2014,2019-03-25T23:23:33.376666Z,STA-BG0052A,SPO-BG0052A_00007_500,42.666507999999993,23.400164,Ozone (air),AOT40 vegetation protection averaged over 5 years,BG.BG-ExEA.AQ,ug.m-3,2014-05-01,2018-07-31,Not valid,Verified,19.18478261,100,19.18478261,60757.112736
Bulgaria,2014,2019-03-25T23:23:33.376666Z,STA-BG0045A,SPO-BG0045A_00007_500,43.851366999999996,25.964086000000002,Ozone (air),AOT40 vegetation protection averaged over 5 years,BG.BG-ExEA.AQ,ug.m-3,2014-05-01,2018-07-31,Not valid,Verified,19.80072464,100,19.80072464,54336.597244
Bulgaria,2014,2019-01-31T13:10:25.25Z,STA-BG0013A,SPO-BG0013A_00001_500,43.223043999999994,27.587239,Sulphur dioxide (air),Winter mean,BG.BG-ExEA.AQ,ug.m-3,2014-10-01,2015-04-01,Valid,Verified,99.72527473,99.81668194,99.90842491,4.16438016
Bulgaria,2014,2019-01-31T13:10:25.25Z,STA-BG0075A,SPO-BG0075A_00001_100,43.224389000000002,27.915732999999999,Sulphur dioxide (air),Winter mean,BG.BG-ExEA.AQ,ug.m-3,2014-10-01,2015-04-01,Valid,Verified,98.87820513,99.88436633,98.99267399,4.83485992
Bulgaria,2014,2019-01-31T13:10:25.25Z,STA-BG0041A,SPO-BG0041A_00001_500,42.05638299999999,25.593450000000001,Sulphur dioxide (air),Winter mean,BG.BG-ExEA.AQ,ug.m-3,2014-10-01,2015-04-01,Valid,Verified,95.48992674,97.70438042,97.73351648,9.12081994
Bulgaria,2014,2019-01-31T13:10:25.25Z,STA-BG0052A,SPO-BG0052A_00001_500,42.666507999999993,23.400164,Sulphur dioxide (air),Winter mean,BG.BG-ExEA.AQ,ug.m-3,2014-10-01,2015-04-01,Valid,Verified,99.26739927,99.33562428,99.93131868,6.41043127
Bulgaria,2015,2019-02-08T07:30:37.696666Z,STA-BG0055A,SPO-BG0055A_00010_100,42.432355999999999,25.637388999999999,Carbon monoxide (air),1 year day max max,BG.BG-ExEA.AQ,mg.m-3,2015-01-01,2016-01-01,Not valid,Verified,63.83561644,89.27203065,71.50684932,8.62625
Bulgaria,2015,2019-02-08T07:30:37.696666Z,STA-BG0050A,SPO-BG0050A_00010_500,42.680557999999991,23.296786000000001,Carbon monoxide (air),1 year day max max,BG.BG-ExEA.AQ,mg.m-3,2015-01-01,2016-01-01,Valid,Verified,98.35616438,98.35616438,100,6.10625
Bulgaria,2015,2019-02-08T07:30:37.696666Z,STA-BG0049A,SPO-BG0049A_00010_500,42.609949999999998,23.036928,Carbon monoxide (air),1 year day max max,BG.BG-ExEA.AQ,mg.m-3,2015-01-01,2016-01-01,Valid,Verified,78.90410959,95.68106312,82.46575342,7.43
Bulgaria,2015,2019-02-08T07:30:37.696666Z,STA-BG0045A,SPO-BG0045A_00010_500,43.851366999999996,25.964086000000002,Carbon monoxide (air),1 year day max max,BG.BG-ExEA.AQ,mg.m-3,2015-01-01,2016-01-01,Valid,Verified,99.17808219,99.17808219,100,7.82714285
Bulgaria,2015,2019-02-08T07:30:37.696666Z,STA-BG0055A,SPO-BG0055A_00007_100,42.432355999999999,25.637388999999999,Ozone (air),1 year day max max,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Not valid,Verified,69.8630137,96.9581749,72.05479452,77.90375
Bulgaria,2015,2019-02-08T07:30:37.696666Z,STA-BG0073A,SPO-BG0073A_00007_100,42.669796999999996,23.268402999999999,Ozone (air),1 year day max max,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Valid,Verified,99.17808219,99.72451791,99.45205479,149.56
Bulgaria,2015,2019-02-08T07:30:37.696666Z,STA-BG0050A,SPO-BG0050A_00007_500,42.680557999999991,23.296786000000001,Ozone (air),1 year day max max,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Valid,Verified,100,100,100,118.8
Bulgaria,2015,2019-02-08T07:30:37.696666Z,STA-BG0056A,SPO-BG0056A_00007_100,42.456622000000003,27.420967000000005,Ozone (air),1 year day max max,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Valid,Verified,93.97260274,96.61971831,97.26027397,132.03
Bulgaria,2015,2019-03-21T05:50:33.263333Z,STA-BG0056A,SPO-BG0056A_00010_100,42.456622000000003,27.420967000000005,Carbon monoxide (air),1 year daymax average,BG.BG-ExEA.AQ,mg.m-3,2015-01-01,2016-01-01,Valid,Verified,99.7260274,99.7260274,100,0.51172144
Bulgaria,2015,2019-03-21T05:50:33.263333Z,STA-BG0050A,SPO-BG0050A_00010_500,42.680557999999991,23.296786000000001,Carbon monoxide (air),1 year daymax average,BG.BG-ExEA.AQ,mg.m-3,2015-01-01,2016-01-01,Valid,Verified,98.35616438,98.35616438,100,1.03683578
Bulgaria,2015,2019-03-21T05:50:33.263333Z,STA-BG0041A,SPO-BG0041A_00007_500,42.05638299999999,25.593450000000001,Ozone (air),1 year daymax average,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Valid,Verified,98.63013699,98.63013699,100,67.85378935
Bulgaria,2015,2019-03-21T05:50:33.263333Z,STA-BG0040A,SPO-BG0040A_00007_100,42.732291999999987,23.310972,Ozone (air),1 year daymax average,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Valid,Verified,98.63013699,99.17355372,99.45205479,68.26305572
Bulgaria,2015,2019-03-21T05:50:33.263333Z,STA-BG0053R,SPO-BG0053R_00007_100,41.694341999999999,24.738078000000002,Ozone (air),1 year daymax average,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Valid,Verified,82.19178082,96.46302251,85.20547945,96.0589119
Bulgaria,2015,2019-03-21T05:50:33.263333Z,STA-BG0051A,SPO-BG0051A_00007_500,42.14288899999999,24.765239000000001,Ozone (air),1 year daymax average,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Valid,Verified,98.90410959,98.90410959,100,66.95159461
Bulgaria,2015,2019-03-21T05:50:33.263333Z,STA-BG0038A,SPO-BG0038A_00007_100,43.268205999999992,26.938438999999999,Ozone (air),1 year daymax average,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Valid,Verified,98.90410959,98.90410959,100,66.749166
Bulgaria,2015,2019-02-08T09:44:50.703333Z,STA-BG0026A,SPO-BG0026A_00001_501,42.146475000000002,25.875406000000002,Sulphur dioxide (air),1 year hour max 25,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Valid,Verified,96.90639269,96.90639269,100,733.21
Bulgaria,2015,2019-02-08T09:44:50.703333Z,STA-BG0013A,SPO-BG0013A_00001_500,43.223043999999994,27.587239,Sulphur dioxide (air),1 year hour max 25,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Valid,Verified,99.31506849,99.31506849,100,11.78
Bulgaria,2015,2019-02-08T09:44:50.703333Z,STA-BG0069A,SPO-BG0069A_00001_100,42.674005999999999,26.338325000000001,Sulphur dioxide (air),1 year hour max 25,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Valid,Verified,93.10502283,93.10502283,100,245.9
Bulgaria,2015,2019-02-08T09:44:50.703333Z,STA-BG0053R,SPO-BG0053R_00001_100,41.694341999999999,24.738078000000002,Sulphur dioxide (air),1 year hour max 25,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Not valid,Verified,74.65753425,74.65753425,100,4.99
Bulgaria,2015,2019-02-08T09:44:50.703333Z,STA-BG0070A,SPO-BG0070A_00001_100,42.637191999999992,23.243864000000002,Sulphur dioxide (air),1 year hour max 25,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Valid,Verified,87.62557078,87.62557078,100,62.88
Bulgaria,2015,2019-02-08T09:44:50.703333Z,STA-BG0057A,SPO-BG0057A_00001_100,43.126474999999985,25.691210999999999,Sulphur dioxide (air),1 year hour max 25,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Valid,Verified,93.00228311,93.00228311,100,59.3
Bulgaria,2015,2019-02-08T07:43:34.97Z,STA-BG0056A,SPO-BG0056A_00001_100,42.456622000000003,27.420967000000005,Sulphur dioxide (air),1 year hour exceed 350,BG.BG-ExEA.AQ,count,2015-01-01,2016-01-01,Valid,Verified,94.79452055,94.79452055,100,0
Bulgaria,2015,2019-02-08T07:43:34.97Z,STA-BG0053R,SPO-BG0053R_00001_100,41.694341999999999,24.738078000000002,Sulphur dioxide (air),1 year hour exceed 350,BG.BG-ExEA.AQ,count,2015-01-01,2016-01-01,Not valid,Verified,74.65753425,74.65753425,100,0
Bulgaria,2015,2019-02-08T07:43:34.97Z,STA-BG0058A,SPO-BG0058A_00001_100,42.001932999999994,23.097822000000001,Sulphur dioxide (air),1 year hour exceed 350,BG.BG-ExEA.AQ,count,2015-01-01,2016-01-01,Valid,Verified,97.21461187,97.21461187,100,0
Bulgaria,2015,2019-02-08T07:43:34.97Z,STA-BG0049A,SPO-BG0049A_00001_500,42.609949999999998,23.036928,Sulphur dioxide (air),1 year hour exceed 350,BG.BG-ExEA.AQ,count,2015-01-01,2016-01-01,Valid,Verified,79.56621005,79.56621005,100,1
Bulgaria,2015,2019-02-08T07:43:34.97Z,STA-BG0074A,SPO-BG0074A_00001_100,43.202935999999994,27.904427999999999,Sulphur dioxide (air),1 year hour exceed 350,BG.BG-ExEA.AQ,count,2015-01-01,2016-01-01,Valid,Verified,99.80593607,99.80593607,100,0
Bulgaria,2015,2019-02-08T07:43:34.97Z,STA-BG0013A,SPO-BG0013A_00001_500,43.223043999999994,27.587239,Sulphur dioxide (air),1 year hour exceed 350,BG.BG-ExEA.AQ,count,2015-01-01,2016-01-01,Valid,Verified,99.31506849,99.31506849,100,0
Bulgaria,2015,2019-02-08T07:43:34.97Z,STA-BG0045A,SPO-BG0045A_00001_500,43.851366999999996,25.964086000000002,Sulphur dioxide (air),1 year hour exceed 350,BG.BG-ExEA.AQ,count,2015-01-01,2016-01-01,Valid,Verified,94.56621005,94.56621005,100,0
Bulgaria,2015,2019-02-08T07:43:34.97Z,STA-BG0072A,SPO-BG0072A_00001_100,42.152642,24.750764,Sulphur dioxide (air),1 year hour exceed 350,BG.BG-ExEA.AQ,count,2015-01-01,2016-01-01,Not valid,Verified,60.15981735,60.15981735,100,0
Bulgaria,2015,2019-02-08T07:43:34.97Z,STA-BG0069A,SPO-BG0069A_00001_100,42.674005999999999,26.338325000000001,Sulphur dioxide (air),1 year hour exceed 350,BG.BG-ExEA.AQ,count,2015-01-01,2016-01-01,Valid,Verified,93.10502283,93.10502283,100,5
Bulgaria,2015,2019-02-08T07:43:34.97Z,STA-BG0026A,SPO-BG0026A_00001_501,42.146475000000002,25.875406000000002,Sulphur dioxide (air),1 year hour exceed 350,BG.BG-ExEA.AQ,count,2015-01-01,2016-01-01,Valid,Verified,96.90639269,96.90639269,100,118
Bulgaria,2015,2019-02-08T09:08:22.776666Z,STA-BG0051A,SPO-BG0051A_00001_500,42.14288899999999,24.765239000000001,Sulphur dioxide (air),3 consecutive hours in exceedance of 500,BG.BG-ExEA.AQ,count,2015-01-01,2016-01-01,Valid,Verified,97.5,97.5,100,0
Bulgaria,2015,2019-02-08T09:08:22.776666Z,STA-BG0056A,SPO-BG0056A_00001_100,42.456622000000003,27.420967000000005,Sulphur dioxide (air),3 consecutive hours in exceedance of 500,BG.BG-ExEA.AQ,count,2015-01-01,2016-01-01,Valid,Verified,94.79452055,94.79452055,100,0
Bulgaria,2015,2019-02-08T09:08:22.776666Z,STA-BG0073A,SPO-BG0073A_00001_100,42.669796999999996,23.268402999999999,Sulphur dioxide (air),3 consecutive hours in exceedance of 500,BG.BG-ExEA.AQ,count,2015-01-01,2016-01-01,Valid,Verified,98.99543379,98.99543379,100,0
Bulgaria,2015,2019-02-08T09:08:22.776666Z,STA-BG0049A,SPO-BG0049A_00001_500,42.609949999999998,23.036928,Sulphur dioxide (air),3 consecutive hours in exceedance of 500,BG.BG-ExEA.AQ,count,2015-01-01,2016-01-01,Valid,Verified,79.56621005,79.56621005,100,0
Bulgaria,2015,2019-02-08T09:08:22.776666Z,STA-BG0038A,SPO-BG0038A_00001_501,43.268205999999992,26.938438999999999,Sulphur dioxide (air),3 consecutive hours in exceedance of 500,BG.BG-ExEA.AQ,count,2015-01-01,2016-01-01,Valid,Verified,97.9109589,97.9109589,100,0
Bulgaria,2015,2019-02-08T09:08:22.776666Z,STA-BG0026A,SPO-BG0026A_00001_501,42.146475000000002,25.875406000000002,Sulphur dioxide (air),3 consecutive hours in exceedance of 500,BG.BG-ExEA.AQ,count,2015-01-01,2016-01-01,Valid,Verified,96.90639269,96.90639269,100,6
Bulgaria,2015,2019-02-08T09:08:22.776666Z,STA-BG0040A,SPO-BG0040A_00001_500,42.732291999999987,23.310972,Sulphur dioxide (air),3 consecutive hours in exceedance of 500,BG.BG-ExEA.AQ,count,2015-01-01,2016-01-01,Valid,Verified,98.88127854,98.88127854,100,0
Bulgaria,2015,2019-02-08T08:50:20.73Z,STA-BG0073A,SPO-BG0073A_00001_100,42.669796999999996,23.268402999999999,Sulphur dioxide (air),1 year 99.73 %ile of hourly values in a given year,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Valid,Verified,98.99543379,98.99543379,100,61.73
Bulgaria,2015,2019-02-08T08:50:20.73Z,STA-BG0049A,SPO-BG0049A_00001_500,42.609949999999998,23.036928,Sulphur dioxide (air),1 year 99.73 %ile of hourly values in a given year,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Valid,Verified,79.56621005,79.56621005,100,153.86
Bulgaria,2015,2019-02-08T08:50:20.73Z,STA-BG0026A,SPO-BG0026A_00001_501,42.146475000000002,25.875406000000002,Sulphur dioxide (air),1 year 99.73 %ile of hourly values in a given year,BG.BG-ExEA.AQ,ug.m-3,2015-01-01,2016-01-01,Valid,Verified,96.90639269,96.90639269,100,733.26
